latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
31.081,115.086,309.1,1,1,2017-04-29,03:10,T,26,6.0NRT,298.3,3.9
30.865,116.307,314,1.1,1,2017-04-29,03:10,T,62,6.0NRT,302.1,7.5
30.86,116.3,313.6,1.1,1,2017-04-29,03:10,T,66,6.0NRT,301.6,9.3
30.73,115.382,310,1,1,2017-04-29,03:10,T,43,6.0NRT,294.4,5.6
30.586,115.751,310.5,1.1,1,2017-04-29,03:10,T,56,6.0NRT,298.1,6.7
-21.844,148.933,318.6,1.2,1.1,2017-04-29,00:10,T,66,6.0NRT,297.7,15.7
-21.776,148.466,313.4,1.2,1.1,2017-04-29,00:10,T,62,6.0NRT,299.7,10.2
-21.778,148.478,331.7,1.2,1.1,2017-04-29,00:10,T,86,6.0NRT,301.4,36.4
-21.851,148.92,312.2,1.2,1.1,2017-04-29,00:10,T,54,6.0NRT,296.4,9.1
-21.853,148.931,323.9,1.2,1.1,2017-04-29,00:10,T,80,6.0NRT,297.1,22.6
-21.885,149.122,307.5,1.2,1.1,2017-04-29,00:10,T,51,6.0NRT,295.7,5.7
-22.507,148.857,312.9,1.2,1.1,2017-04-29,00:10,T,64,6.0NRT,300.6,6.9
-22.509,148.869,313.8,1.2,1.1,2017-04-29,00:10,T,65,6.0NRT,300.1,7.6
-23.156,150.749,333,1,1,2017-04-29,00:10,T,81,6.0NRT,297.5,29.1
-23.759,149.054,307.7,1.1,1,2017-04-29,00:10,T,48,6.0NRT,292.7,7.9
-23.509,147.441,312.5,1.3,1.1,2017-04-29,00:10,T,45,6.0NRT,296.1,10.7
-24.473,150.562,326.2,1,1,2017-04-29,00:10,T,82,6.0NRT,299.6,18.3
-26.854,152.573,321.5,1.1,1,2017-04-29,00:10,T,79,6.0NRT,298.5,18.7
-27.135,151.938,313.6,1.1,1,2017-04-29,00:10,T,67,6.0NRT,295.7,9.7
-27.137,151.949,312.9,1.1,1,2017-04-29,00:10,T,66,6.0NRT,295.6,9.3
8.572,-65.071,303,1.2,1.1,2017-04-29,02:35,T,52,6.0NRT,288.1,5.1
8.451,-65.946,300.6,1.3,1.2,2017-04-29,02:35,T,13,6.0NRT,284.5,5.3
8.991,-62.77,304.9,1,1,2017-04-29,02:35,T,62,6.0NRT,290.4,4.8
8.99,-62.779,306.1,1,1,2017-04-29,02:35,T,67,6.0NRT,289.8,5.6
8.849,-64.009,304.5,1.1,1,2017-04-29,02:35,T,60,6.0NRT,287.5,5.4
9.142,-62.684,300.7,1,1,2017-04-29,02:35,T,16,6.0NRT,276.6,4.4
8.774,-65.502,304.6,1.3,1.1,2017-04-29,02:35,T,57,6.0NRT,278.5,9.6
8.785,-65.492,311.7,1.3,1.1,2017-04-29,02:35,T,81,6.0NRT,278,15.1
8.784,-65.503,317.4,1.3,1.1,2017-04-29,02:35,T,95,6.0NRT,280.7,21.3
8.795,-65.494,319.7,1.3,1.1,2017-04-29,02:35,T,99,6.0NRT,279.8,24
8.794,-65.505,318.4,1.3,1.1,2017-04-29,02:35,T,97,6.0NRT,281.2,22
8.781,-66.059,304.4,1.4,1.2,2017-04-29,02:35,T,60,6.0NRT,284.1,9.3
8.955,-66.061,302.1,1.3,1.2,2017-04-29,02:35,T,47,6.0NRT,281.6,7.1
9.372,-64.519,359.8,1.1,1,2017-04-29,02:35,T,100,6.0NRT,282.5,97.5
9.37,-64.529,325.5,1.1,1,2017-04-29,02:35,T,100,6.0NRT,277.9,26
9.388,-64.541,307.8,1.1,1,2017-04-29,02:35,T,73,6.0NRT,284,8.3
9.386,-64.551,312.2,1.1,1,2017-04-29,02:35,T,84,6.0NRT,283.7,11.9
9.558,-63.628,301.3,1,1,2017-04-29,02:35,T,25,6.0NRT,278.1,4.9
9.567,-63.629,302.7,1,1,2017-04-29,02:35,T,47,6.0NRT,279.7,5.9
9.642,-63.556,314.1,1,1,2017-04-29,02:35,T,65,6.0NRT,278.7,12.4
9.641,-63.565,322.6,1,1,2017-04-29,02:35,T,100,6.0NRT,278.1,20.9
9.618,-63.722,340,1,1,2017-04-29,02:35,T,100,6.0NRT,279.8,45.5
9.617,-63.731,325.6,1,1,2017-04-29,02:35,T,100,6.0NRT,278.1,24.7
9.655,-63.53,318.1,1,1,2017-04-29,02:35,T,96,6.0NRT,277.5,17.3
9.654,-63.539,307.5,1,1,2017-04-29,02:35,T,72,6.0NRT,278.1,8.3
9.65,-63.567,331.1,1,1,2017-04-29,02:35,T,100,6.0NRT,278.9,31.1
-34.796,147.4,308.4,1.5,1.2,2017-04-29,04:25,A,51,6.0NRT,286.8,13.9
-34.871,147,316.8,1.4,1.2,2017-04-29,04:25,A,77,6.0NRT,293,23
-34.757,147.298,306.6,1.5,1.2,2017-04-29,04:25,A,55,6.0NRT,286.3,9.2
-34.484,148.528,304.5,1.8,1.3,2017-04-29,04:25,A,51,6.0NRT,284.2,13.3
-34.627,147.306,313.7,1.5,1.2,2017-04-29,04:25,A,56,6.0NRT,286,21
-34.584,147.415,301.8,1.5,1.2,2017-04-29,04:25,A,38,6.0NRT,286.1,6.8
-34.573,147.412,330.9,1.5,1.2,2017-04-29,04:25,A,76,6.0NRT,288.5,54.3
-34.576,147.395,332.7,1.5,1.2,2017-04-29,04:25,A,83,6.0NRT,288.4,59.1
-34.574,147.407,335,1.5,1.2,2017-04-29,04:25,A,84,6.0NRT,289.6,63.9
-34.577,147.39,319.9,1.5,1.2,2017-04-29,04:25,A,61,6.0NRT,286.2,29.5
-34.552,147.4,311.2,1.5,1.2,2017-04-29,04:25,A,43,6.0NRT,288.4,17
57.982,106.805,310,3.7,1.8,2017-04-29,03:05,T,69,6.0NRT,283.6,81.5
57.992,106.799,303.1,3.7,1.8,2017-04-29,03:05,T,55,6.0NRT,283.3,49.9
57.976,106.799,301.8,3.7,1.8,2017-04-29,03:05,T,49,6.0NRT,282.5,45
55.947,111.167,305.7,2.3,1.5,2017-04-29,03:05,T,45,6.0NRT,288.9,21.4
55.914,111.313,315.9,2.3,1.5,2017-04-29,03:05,T,58,6.0NRT,287.9,40.4
55.603,114.457,331.1,1.7,1.3,2017-04-29,03:05,T,54,6.0NRT,285.5,59.7
55.594,114.448,322.9,1.7,1.3,2017-04-29,03:05,T,48,6.0NRT,286.3,42.2
55.009,113.333,300.4,1.8,1.3,2017-04-29,03:05,T,37,6.0NRT,286.6,9
54.64,113.875,322.6,1.7,1.3,2017-04-29,03:05,T,82,6.0NRT,295.3,34.6
54.632,113.867,310.5,1.7,1.3,2017-04-29,03:05,T,53,6.0NRT,292.5,14.4
54.63,113.893,310.8,1.7,1.3,2017-04-29,03:05,T,54,6.0NRT,292.3,15.6
54.549,114.035,320.8,1.7,1.3,2017-04-29,03:05,T,59,6.0NRT,291.2,31.7
54.547,114.062,333.6,1.7,1.3,2017-04-29,03:05,T,89,6.0NRT,289.9,64.4
54.538,114.032,326.3,1.7,1.3,2017-04-29,03:05,T,54,6.0NRT,293.8,42.5
54.55,114.056,328.1,1.7,1.3,2017-04-29,03:05,T,66,6.0NRT,290.1,47.4
54.541,114.025,332.6,1.7,1.3,2017-04-29,03:05,T,88,6.0NRT,294.4,59
54.539,114.052,319.4,1.7,1.3,2017-04-29,03:05,T,30,6.0NRT,290.2,26
54.491,114.068,323.5,1.7,1.3,2017-04-29,03:05,T,81,6.0NRT,291.1,34.2
54.456,114.219,330.1,1.6,1.3,2017-04-29,03:05,T,49,6.0NRT,289.9,51.3
54.424,114.203,348.4,1.6,1.3,2017-04-29,03:05,T,88,6.0NRT,291.3,106.5
54.423,114.072,336.4,1.7,1.3,2017-04-29,03:05,T,66,6.0NRT,289.6,66
54.421,114.097,342.2,1.7,1.3,2017-04-29,03:05,T,80,6.0NRT,291.6,82.9
54.419,114.125,332.2,1.7,1.3,2017-04-29,03:05,T,37,6.0NRT,292.1,48.6
54.413,114.2,369.3,1.6,1.3,2017-04-29,03:05,T,100,6.0NRT,291.1,219.9
54.411,114.227,334.8,1.6,1.3,2017-04-29,03:05,T,50,6.0NRT,277.7,59.3
54.408,114.121,339.1,1.7,1.3,2017-04-29,03:05,T,81,6.0NRT,291.1,72.6
54.432,113.65,312.2,1.7,1.3,2017-04-29,03:05,T,64,6.0NRT,294.5,17
54.43,113.677,315.4,1.7,1.3,2017-04-29,03:05,T,75,6.0NRT,298.4,22.7
54.36,114.291,326.5,1.6,1.3,2017-04-29,03:05,T,80,6.0NRT,291.5,43.7
54.339,114.261,311.1,1.6,1.3,2017-04-29,03:05,T,43,6.0NRT,287.8,13.8
54.35,114.283,314.8,1.6,1.3,2017-04-29,03:05,T,54,6.0NRT,288.7,20.5
54.327,114.148,347.1,1.6,1.3,2017-04-29,03:05,T,95,6.0NRT,289.3,106.5
54.325,114.172,378.5,1.6,1.3,2017-04-29,03:05,T,100,6.0NRT,298.3,294.3
54.321,114.072,326.7,1.7,1.3,2017-04-29,03:05,T,85,6.0NRT,290.6,46.6
54.319,114.098,324.1,1.7,1.3,2017-04-29,03:05,T,76,6.0NRT,289.5,39.8
54.313,114.171,359,1.6,1.3,2017-04-29,03:05,T,99,6.0NRT,288.7,163.8
54.311,114.195,343.8,1.6,1.3,2017-04-29,03:05,T,92,6.0NRT,290.6,92.9
54.302,114.169,319.2,1.6,1.3,2017-04-29,03:05,T,35,6.0NRT,285.3,30.6
54.3,114.193,338.6,1.6,1.3,2017-04-29,03:05,T,91,6.0NRT,288.5,82.4
54.298,114.218,322.9,1.6,1.3,2017-04-29,03:05,T,67,6.0NRT,287.1,38.8
54.289,114.191,351.9,1.6,1.3,2017-04-29,03:05,T,97,6.0NRT,286.7,132.7
54.287,114.216,337.6,1.6,1.3,2017-04-29,03:05,T,91,6.0NRT,285.1,77
54.395,112.518,310.2,2,1.4,2017-04-29,03:05,T,14,6.0NRT,293.4,16.7
54.31,113.754,336.2,1.7,1.3,2017-04-29,03:05,T,90,6.0NRT,290.6,77.2
54.308,113.78,322,1.7,1.3,2017-04-29,03:05,T,68,6.0NRT,291.5,37.8
54.381,112.547,312.4,1.9,1.4,2017-04-29,03:05,T,54,6.0NRT,291.3,23
54.302,113.748,316.6,1.7,1.3,2017-04-29,03:05,T,70,6.0NRT,286.3,29.6
54.3,113.773,311.6,1.7,1.3,2017-04-29,03:05,T,47,6.0NRT,287.9,20.4
54.351,112.383,312.9,2,1.4,2017-04-29,03:05,T,71,6.0NRT,293.9,23.6
54.349,112.412,318.3,2,1.4,2017-04-29,03:05,T,78,6.0NRT,294.6,36.6
54.246,112.013,316.1,2.1,1.4,2017-04-29,03:05,T,76,6.0NRT,294.8,33
54.197,112.797,308.9,1.9,1.3,2017-04-29,03:05,T,68,6.0NRT,293.7,20.1
54.195,112.827,320.8,1.9,1.3,2017-04-29,03:05,T,80,6.0NRT,292.2,44.3
54.245,112.008,314.4,2.1,1.4,2017-04-29,03:05,T,72,6.0NRT,295,27.2
54.19,112.82,320.8,1.9,1.3,2017-04-29,03:05,T,80,6.0NRT,292.2,40.7
54.071,113.944,319.9,1.7,1.3,2017-04-29,03:05,T,39,6.0NRT,295.1,28.6
54.069,113.97,341,1.7,1.3,2017-04-29,03:05,T,92,6.0NRT,296.7,88.8
54.067,113.994,318.1,1.7,1.3,2017-04-29,03:05,T,45,6.0NRT,293.8,28.2
54.203,111.873,310.3,2.1,1.4,2017-04-29,03:05,T,70,6.0NRT,291.9,22.1
54.201,111.905,313.6,2.1,1.4,2017-04-29,03:05,T,74,6.0NRT,292.2,29.1
54.004,113.904,320.4,1.7,1.3,2017-04-29,03:05,T,53,6.0NRT,292.6,30.7
54.007,113.897,315,1.7,1.3,2017-04-29,03:05,T,55,6.0NRT,290.7,21.1
53.571,113.058,313.3,1.8,1.3,2017-04-29,03:05,T,65,6.0NRT,294.2,21.8
-27.316,152.978,306.7,1.2,1.1,2017-04-29,00:10,T,39,6.0NRT,295.2,3.3
-27.33,152.38,312.6,1.1,1,2017-04-29,00:10,T,67,6.0NRT,295,10.5
-27.34,152.379,306.5,1.1,1,2017-04-29,00:10,T,44,6.0NRT,294.2,5.5
-27.502,148.69,325.7,1.1,1,2017-04-29,00:10,T,81,6.0NRT,296,20.4
-27.508,148.683,317.2,1.1,1,2017-04-29,00:10,T,73,6.0NRT,295.8,11.2
-27.51,148.694,327.2,1.1,1,2017-04-29,00:10,T,83,6.0NRT,296.1,22.1
-27.519,148.692,310,1.1,1,2017-04-29,00:10,T,25,6.0NRT,294.2,4.6
-27.869,149.997,307.3,1,1,2017-04-29,00:10,T,56,6.0NRT,294.3,5
-29.816,150.424,321.4,1,1,2017-04-29,00:10,T,80,6.0NRT,292.6,18.4
-29.818,150.434,308.4,1,1,2017-04-29,00:10,T,65,6.0NRT,291.5,7.5
-31.067,151.939,307.2,1.1,1.1,2017-04-29,00:10,T,65,6.0NRT,290,9.9
-30.828,147.794,311.7,1.1,1,2017-04-29,00:10,T,64,6.0NRT,295.4,6.9
53.605,111.985,313.5,2,1.4,2017-04-29,03:05,T,74,6.0NRT,295.5,25.3
53.604,111.978,311,2,1.4,2017-04-29,03:05,T,71,6.0NRT,294.9,21
53.552,112.392,307.9,1.9,1.4,2017-04-29,03:05,T,56,6.0NRT,293.5,15.2
53.51,112.983,320.6,1.8,1.3,2017-04-29,03:05,T,62,6.0NRT,298,31.3
53.53,112.533,325.6,1.9,1.3,2017-04-29,03:05,T,84,6.0NRT,298.2,49.6
53.512,112.79,311.2,1.9,1.3,2017-04-29,03:05,T,71,6.0NRT,290.9,21.4
53.471,112.429,316.5,1.9,1.4,2017-04-29,03:05,T,67,6.0NRT,302.3,23
53.461,112.398,359.9,1.9,1.4,2017-04-29,03:05,T,99,6.0NRT,301.5,209.6
53.459,112.426,371.7,1.9,1.4,2017-04-29,03:05,T,100,6.0NRT,306.2,300.9
53.596,109.766,306.1,2.6,1.5,2017-04-29,03:05,T,59,6.0NRT,289.8,18.1
51.877,116.043,314.8,1.3,1.1,2017-04-29,03:05,T,73,6.0NRT,298.3,10.5
51.867,116.04,311.9,1.3,1.1,2017-04-29,03:05,T,45,6.0NRT,298.8,7
51.688,113.968,316.3,1.6,1.2,2017-04-29,03:05,T,32,6.0NRT,297.8,18.5
51.659,113.916,322.6,1.6,1.2,2017-04-29,03:05,T,69,6.0NRT,297.2,28.8
51.657,113.931,316.6,1.6,1.2,2017-04-29,03:05,T,29,6.0NRT,298.6,16.6
51.77,112.065,311.3,1.9,1.3,2017-04-29,03:05,T,40,6.0NRT,297.3,14.1
51.758,112.062,317.4,1.9,1.3,2017-04-29,03:05,T,75,6.0NRT,300.1,26
51.756,112.09,325.5,1.9,1.3,2017-04-29,03:05,T,82,6.0NRT,297.5,46.6
51.775,109.209,316,2.6,1.6,2017-04-29,03:05,T,61,6.0NRT,295.4,40.1
51.771,109.201,319.2,2.6,1.6,2017-04-29,03:05,T,78,6.0NRT,294.3,52.4
51.769,109.24,311.5,2.6,1.6,2017-04-29,03:05,T,46,6.0NRT,296.9,26.7
51.744,108.467,311.3,2.9,1.6,2017-04-29,03:05,T,61,6.0NRT,299.1,23.7
51.745,108.419,348.9,2.9,1.6,2017-04-29,03:05,T,83,6.0NRT,301.7,254.4
51.743,108.461,319.6,2.9,1.6,2017-04-29,03:05,T,74,6.0NRT,298.8,53.6
51.452,108.344,308.9,2.9,1.6,2017-04-29,03:05,T,64,6.0NRT,293.7,36.8
51.451,108.337,311.1,2.9,1.6,2017-04-29,03:05,T,69,6.0NRT,293.4,45
44.367,125.848,317.3,1.8,1.3,2017-04-29,03:05,T,68,6.0NRT,298.9,19
44.373,125.845,315.3,1.8,1.3,2017-04-29,03:05,T,64,6.0NRT,299.2,16.5
45.53,119.55,315.1,1,1,2017-04-29,03:05,T,53,6.0NRT,300.6,6.1
45.376,119.463,316,1,1,2017-04-29,03:05,T,56,6.0NRT,299.4,6.4
43.858,126.039,311.1,1.9,1.4,2017-04-29,03:05,T,46,6.0NRT,295.1,15
43.739,125.156,312,1.8,1.3,2017-04-29,03:05,T,52,6.0NRT,297.5,10.5
44.634,119.278,317.3,1,1,2017-04-29,03:05,T,36,6.0NRT,301.2,6.7
43.089,125.538,317.4,1.9,1.4,2017-04-29,03:05,T,70,6.0NRT,297.4,27.7
20.785,94.248,319.2,2.4,1.5,2017-04-29,04:55,T,43,6.0NRT,301.9,18.6
22.141,85.601,333,1.1,1,2017-04-29,04:55,T,68,6.0NRT,317.3,9.5
9.649,-63.576,314.8,1,1,2017-04-29,02:35,T,90,6.0NRT,277.9,13.3
9.659,-63.565,300.3,1,1,2017-04-29,02:35,T,23,6.0NRT,278.2,4.9
9.658,-63.574,301.4,1,1,2017-04-29,02:35,T,41,6.0NRT,278.2,5.5
9.651,-63.62,333.6,1,1,2017-04-29,02:35,T,100,6.0NRT,279.1,35.5
9.65,-63.629,339.1,1,1,2017-04-29,02:35,T,100,6.0NRT,279.1,43.7
9.682,-63.475,308.4,1,1,2017-04-29,02:35,T,74,6.0NRT,272.9,10.1
9.737,-63.474,317.3,1,1,2017-04-29,02:35,T,95,6.0NRT,277.3,16.5
9.736,-63.483,300.5,1,1,2017-04-29,02:35,T,29,6.0NRT,276.8,4.5
9.732,-63.885,306,1,1,2017-04-29,02:35,T,66,6.0NRT,286.8,6.7
9.14,-68.125,305.4,1.9,1.3,2017-04-29,02:35,T,38,6.0NRT,285.6,15.6
9.152,-68.127,306.2,1.9,1.3,2017-04-29,02:35,T,35,6.0NRT,286.9,16
9.145,-68.132,314,1.9,1.3,2017-04-29,02:35,T,88,6.0NRT,287.4,30.3
9.368,-67.692,302.6,1.7,1.3,2017-04-29,02:35,T,48,6.0NRT,281.3,11.7
10.124,-63.599,306.4,1,1,2017-04-29,02:35,T,68,6.0NRT,280.2,8.4
9.732,-66.675,305.1,1.4,1.2,2017-04-29,02:35,T,63,6.0NRT,290,9
10.057,-64.868,307.3,1.1,1.1,2017-04-29,02:35,T,49,6.0NRT,284.8,7.3
10.063,-64.89,308.8,1.1,1.1,2017-04-29,02:35,T,44,6.0NRT,285.9,7.6
10.062,-64.9,309.1,1.1,1.1,2017-04-29,02:35,T,70,6.0NRT,285.7,8.4
-9.157,-61.411,310.5,1.2,1.1,2017-04-29,02:30,T,80,6.0NRT,289.8,12.2
-11.367,-36.989,314.7,1,1,2017-04-29,03:50,A,86,6.0NRT,295.1,10.2
-11.368,-36.98,308.3,1,1,2017-04-29,03:50,A,60,6.0NRT,294.9,5.4
-21.949,-59.048,306.9,1.3,1.1,2017-04-29,02:25,T,70,6.0NRT,285.7,13.7
-18,-61.868,304,1.7,1.3,2017-04-29,02:25,T,58,6.0NRT,286.5,15.1
-18.002,-61.884,309.3,1.7,1.3,2017-04-29,02:25,T,77,6.0NRT,286.6,22.6
-18.003,-61.874,312.4,1.7,1.3,2017-04-29,02:25,T,85,6.0NRT,286.8,27.8
-17.888,-62.177,305.4,1.8,1.3,2017-04-29,02:25,T,64,6.0NRT,286.3,17.6
-17.865,-62.18,302.7,1.8,1.3,2017-04-29,02:25,T,18,6.0NRT,286.1,12.8
-16.115,-62.015,305.3,1.6,1.3,2017-04-29,02:25,T,64,6.0NRT,287.4,15.2
-13.536,-56.741,300.7,1,1,2017-04-29,02:25,T,32,6.0NRT,290.1,3.7
3.23,103.224,312,1.6,1.2,2017-04-29,03:20,T,61,6.0NRT,290.2,12.1
1.241,111.735,317.2,1.6,1.2,2017-04-29,03:20,T,76,6.0NRT,291.9,18.8
-0.384,102.81,313.7,1.5,1.2,2017-04-29,03:20,T,24,6.0NRT,294.2,10.8
-0.465,100.405,310.2,2.3,1.5,2017-04-29,03:20,T,50,6.0NRT,293.1,17.4
-4.477,104.916,327.2,1,1,2017-04-29,03:20,T,81,6.0NRT,294.4,19.7
-6.893,107.502,318.1,1.1,1,2017-04-29,03:20,T,31,6.0NRT,296.4,9.1
-6.898,107.495,314.2,1.1,1,2017-04-29,03:20,T,61,6.0NRT,295.9,8
-6.96,107.794,319.2,1.1,1.1,2017-04-29,03:20,T,45,6.0NRT,298.8,11.3
-6.961,107.804,318,1.1,1.1,2017-04-29,03:20,T,40,6.0NRT,297,10.3
-6.964,107.618,320.5,1.1,1.1,2017-04-29,03:20,T,49,6.0NRT,297.9,6.9
-6.974,107.689,314.4,1.1,1.1,2017-04-29,03:20,T,15,6.0NRT,295.4,6.2
-6.973,107.617,321,1.1,1.1,2017-04-29,03:20,T,49,6.0NRT,298.2,9.3
-7.011,107.745,315,1.1,1.1,2017-04-29,03:20,T,68,6.0NRT,297.3,7.1
-30.862,121.486,309.4,1.2,1.1,2017-04-29,01:50,T,61,6.0NRT,297,6.8
-30.865,121.499,310.6,1.2,1.1,2017-04-29,01:50,T,64,6.0NRT,297.8,7.8
-30.645,117.153,314,2.2,1.4,2017-04-29,01:50,T,68,6.0NRT,296.7,24.5
-30.649,117.176,309.6,2.2,1.4,2017-04-29,01:50,T,58,6.0NRT,297.4,13.4
-30.642,117.147,310.7,2.2,1.4,2017-04-29,01:50,T,28,6.0NRT,296.7,14.9
-30.646,117.17,311.4,2.2,1.4,2017-04-29,01:50,T,34,6.0NRT,297.4,16.1
-31.912,116.597,310.3,2.3,1.5,2017-04-29,01:50,T,62,6.0NRT,294.7,24.9
-32.596,118.614,308.8,1.6,1.3,2017-04-29,01:50,T,62,6.0NRT,296.4,9.7
-32.6,118.632,327.6,1.6,1.3,2017-04-29,01:50,T,84,6.0NRT,297.5,45.2
-33.051,119.371,310.6,1.4,1.2,2017-04-29,01:50,T,57,6.0NRT,297.7,8.7
-33.054,119.386,311.1,1.4,1.2,2017-04-29,01:50,T,63,6.0NRT,296.9,9.5
-33.057,119.379,312.7,1.4,1.2,2017-04-29,01:50,T,68,6.0NRT,297.4,12.3
-32.969,118.857,304.9,1.5,1.2,2017-04-29,01:50,T,29,6.0NRT,294.5,5.9
-33.052,116.763,310.6,2.1,1.4,2017-04-29,01:50,T,65,6.0NRT,296.4,17.9
-34.563,117.614,303,1.7,1.3,2017-04-29,01:50,T,43,6.0NRT,292.6,7.7
31.86,6.179,301.6,2.3,1.5,2017-04-29,02:00,A,42,6.0NRT,278.8,19.9
31.864,6.172,305.3,2.3,1.5,2017-04-29,02:00,A,64,6.0NRT,279,29
31.773,6.092,300.9,2.3,1.5,2017-04-29,02:00,A,35,6.0NRT,279.3,19.2
-12.886,132.695,326.7,1.4,1.2,2017-04-29,01:45,T,59,6.0NRT,296.6,25.1
-12.887,132.708,330.8,1.4,1.2,2017-04-29,01:45,T,84,6.0NRT,296.9,33.5
-12.889,132.72,320.5,1.4,1.2,2017-04-29,01:45,T,66,6.0NRT,296.4,15.7
-12.894,132.681,322.8,1.4,1.2,2017-04-29,01:45,T,70,6.0NRT,296.7,19.8
-12.902,132.687,325.9,1.4,1.2,2017-04-29,01:45,T,63,6.0NRT,296.7,24.5
-12.933,132.76,317.6,1.4,1.2,2017-04-29,01:45,T,32,6.0NRT,297.1,11.5
-12.955,132.77,327.9,1.4,1.2,2017-04-29,01:45,T,82,6.0NRT,298.2,28.4
-12.97,132.716,318.8,1.4,1.2,2017-04-29,01:45,T,41,6.0NRT,296.9,12.8
-12.999,132.777,330,1.4,1.2,2017-04-29,01:45,T,46,6.0NRT,297.6,29.5
-13.006,132.782,327.6,1.4,1.2,2017-04-29,01:45,T,49,6.0NRT,297.5,27.4
-13.048,132.699,320.9,1.4,1.2,2017-04-29,01:45,T,43,6.0NRT,297.1,16.4
-13.05,132.712,322.2,1.4,1.2,2017-04-29,01:45,T,40,6.0NRT,297.3,17.6
-13.076,132.747,320.3,1.4,1.2,2017-04-29,01:45,T,59,6.0NRT,297.3,14.5
-13.127,132.76,322.5,1.4,1.2,2017-04-29,01:45,T,55,6.0NRT,298,17.8
-13.137,132.759,319.9,1.4,1.2,2017-04-29,01:45,T,38,6.0NRT,297.8,13.9
-13.139,132.772,317.1,1.4,1.2,2017-04-29,01:45,T,38,6.0NRT,297.5,10.6
-13.32,131.778,312.1,1.2,1.1,2017-04-29,01:45,T,54,6.0NRT,295.4,5.8
-13.359,131.756,324.9,1.2,1.1,2017-04-29,01:45,T,78,6.0NRT,295.3,21.4
-13.369,131.754,315.8,1.2,1.1,2017-04-29,01:45,T,15,6.0NRT,295.6,8.9
-13.476,131.722,312.6,1.2,1.1,2017-04-29,01:45,T,57,6.0NRT,296.9,6
-13.864,131.874,318.7,1.3,1.1,2017-04-29,01:45,T,71,6.0NRT,297.2,13.7
-14.031,132.213,312.3,1.3,1.1,2017-04-29,01:45,T,53,6.0NRT,297.3,6.3
-13.911,130.709,322.2,1.1,1,2017-04-29,01:45,T,75,6.0NRT,293.4,15.4
-13.925,130.811,314.8,1.1,1.1,2017-04-29,01:45,T,57,6.0NRT,298.1,7.1
-14.151,132.354,317.9,1.4,1.2,2017-04-29,01:45,T,56,6.0NRT,298,12.5
-14.153,132.367,318.4,1.4,1.2,2017-04-29,01:45,T,61,6.0NRT,299.8,13.1
-14.188,132.555,317.2,1.4,1.2,2017-04-29,01:45,T,43,6.0NRT,296.2,12.8
-14.19,132.568,314.3,1.4,1.2,2017-04-29,01:45,T,20,6.0NRT,293.7,9.8
-14.165,132.301,317.7,1.3,1.1,2017-04-29,01:45,T,68,6.0NRT,298.1,12.9
-14.167,132.314,325.5,1.3,1.2,2017-04-29,01:45,T,79,6.0NRT,298.7,25.7
-14.202,132.501,316,1.4,1.2,2017-04-29,01:45,T,46,6.0NRT,298.4,9.5
-14.204,132.514,318.9,1.4,1.2,2017-04-29,01:45,T,52,6.0NRT,298.3,12.8
-14.063,131.174,317.6,1.2,1.1,2017-04-29,01:45,T,59,6.0NRT,297.4,10.3
-14.248,132.521,317.9,1.4,1.2,2017-04-29,01:45,T,39,6.0NRT,299,11.2
-14.065,131.167,314.4,1.2,1.1,2017-04-29,01:45,T,61,6.0NRT,298.9,8.3
-14.067,131.178,311.3,1.2,1.1,2017-04-29,01:45,T,39,6.0NRT,296,5.8
-14.253,132.514,321.5,1.4,1.2,2017-04-29,01:45,T,67,6.0NRT,299.6,17.4
-14.086,130.823,317.8,1.1,1.1,2017-04-29,01:45,T,60,6.0NRT,296.5,9.8
-14.088,130.834,317.9,1.1,1.1,2017-04-29,01:45,T,69,6.0NRT,297.3,10.5
-14.089,130.844,316.2,1.1,1.1,2017-04-29,01:45,T,46,6.0NRT,298.4,8.7
-14.199,131.045,314.9,1.1,1.1,2017-04-29,01:45,T,57,6.0NRT,298.2,7.9
-14.197,130.822,321.5,1.1,1.1,2017-04-29,01:45,T,74,6.0NRT,299.3,13.3
-14.232,130.832,318.7,1.1,1.1,2017-04-29,01:45,T,61,6.0NRT,298.5,9.1
-14.272,130.911,322.9,1.1,1.1,2017-04-29,01:45,T,73,6.0NRT,300.6,14
-14.305,130.9,315.6,1.1,1.1,2017-04-29,01:45,T,54,6.0NRT,299.6,7.6
-14.338,131.002,316.7,1.1,1.1,2017-04-29,01:45,T,68,6.0NRT,295.4,9.5
-14.362,130.829,317.5,1.1,1.1,2017-04-29,01:45,T,69,6.0NRT,298.6,8.9
-14.364,130.839,317.1,1.1,1.1,2017-04-29,01:45,T,66,6.0NRT,298.1,8.3
-14.392,130.899,319.3,1.1,1.1,2017-04-29,01:45,T,64,6.0NRT,298.3,10
-14.397,130.838,319.2,1.1,1.1,2017-04-29,01:45,T,44,6.0NRT,299,10.8
-14.408,130.847,321.6,1.1,1.1,2017-04-29,01:45,T,44,6.0NRT,297.4,12.3
-14.41,130.857,325.8,1.1,1.1,2017-04-29,01:45,T,76,6.0NRT,298,18.2
-14.411,130.868,322.8,1.1,1.1,2017-04-29,01:45,T,61,6.0NRT,297.9,14.7
-15.349,131.183,330,1.2,1.1,2017-04-29,01:45,T,83,6.0NRT,301.2,24.8
